Crop,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Maize,Winter,Gazipur,6505.0,17797,633.8,-4132233.0,-13959.2,2.7358954650269025
Maize,Monsoon,Narsingdi,130000.0,507000,386.6,17783700.0,32100.0,3.9
Maize,Monsoon,Natore,33467.0,48302,1013.4000000000001,1285455.3900000001,2701.42,1.4432724773657633
Maize,Winter,Jessore,407000.0,2513000,568.7,59375600.0,120170.0,6.174447174447175
Maize,Monsoon,Jessore,109846.0,407657,862.3,14871648.54,26658.42,3.7111683629809007
Maize,Monsoon,Chittagong,1091587.0,2982667,424.9000000000001,169372503.2,351223.71,2.7324134494089796
Maize,Autumn,Tongi,72914.37,77225,895.2,8429671.48,562.2933000000003,1.0591190735104754
Maize,Monsoon,Feni,36700.0,57050,2438.1,1632566.0,2808.0,1.5544959128065394
Maize,Winter,Satkhira,1500.0,2860,969.0,-3799900.0,-11760.0,1.9066666666666667
Maize,Monsoon,Kaptai,40548.0,55941,2432.8,1838679.1600000001,4137.0,1.3796241491565553
Maize,Monsoon,Pabna,12485.0,17757,1652.8000000000002,-855576.3999999999,-4380.55,1.4222667200640768
Maize,Monsoon,Pabna,13519.0,17430,1569.1,-807218.2000000002,-4268.35,1.2892965456024854
Maize,Winter,Dinajpur,92558.0,235342,14.799999999999955,10572331.52,23172.04,2.5426435316234146
Maize,Winter,Narayanganj,104342.0,693800,526.5,15479371.84,28432.86,6.649287918575454
Maize,Monsoon,Narayanganj,166195.0,1532106,570.9,24165740.8,57154.1,9.218724991726587
Maize,Winter,Jamalpur,205.0,427,1910.8000000000002,-1967628.45,-5932.35,2.0829268292682928
Maize,Winter,Barisal,17363.0,81620,1607.5,316224.2000000002,-3221.92,4.700800552899844
Maize,Summer,Gazipur,1585.0,3455,1103.4,-1809926.8,-5667.15,2.1798107255520507
Maize,Monsoon,Sirajganj,93364.0,125668,696.4,8165543.880000001,21274.64,1.3460005998029219
Maize,Winter,Tangail,121000.0,229800,803.4,17246800.0,34510.0,1.8991735537190082
Maize,Winter,Gazipur,1344.0,1736,860.5,-2794032.0,-8529.6,1.2916666666666667
Maize,Monsoon,Noakhali,20.0,102,278.5,-1996756.0,-5993.0,5.1
Maize,Winter,Chittagong,93618.0,317479,1019.0999999999999,13184839.6,26766.3,3.391217500907945
Maize,Monsoon,Kaptai,40548.0,55941,2432.8,1838679.1600000001,4137.0,1.3796241491565553
Maize,Winter,Rangpur,4850.0,10500,1133.561905,-1187528.0,-4399.5,2.1649484536082473
Maize,Winter,Gazipur,1575.0,3107,290.4000000000001,-4829364.5,-14669.25,1.9726984126984126
Maize,Monsoon,Brahmanbaria,300150.0,682615,495.4000000000001,37040010.0,39024.0,2.274246210228219
Maize,Monsoon,Rangamati,330208.0,525800,389.5,29416519.36,76854.08,1.5923296831088283
Maize,Winter,Jamalpur,142.0,180,1629.9,-1978563.6800000002,-5953.139999999999,1.267605633802817
Maize,Monsoon,Natore,22123.0,38135,847.5999999999999,1493442.9300000002,1300.5900000000001,1.723771640374271
Maize,Autumn,Gazipur,68457.0,195388,1060.5,8491035.25,17959.95,2.854171231576026
Maize,Monsoon,Rajshahi,16906.0,24250,5858.8,-340337.98,-1604.4399999999996,1.4344019874600733
Maize,Summer,Natore,66.0,96,1075.8,-1989608.96,-5974.92,1.4545454545454546
Maize,Winter,Tangail,116200.0,294500,774.0954549999999,17465824.0,32346.0,2.5344234079173837
Maize,Monsoon,Kaptai,42897.0,58830,1844.4,4135986.88,-2139.27,1.371424575145115
Maize,Winter,Cox's Bazar,165415.0,1125685,542.6,23349848.75,51895.25,6.805217181029532
Maize,Monsoon,Chittagong,1355321.0,4228095,822.3,229789935.0,492468.77,3.1196262730379
Maize,Summer,Tangail,56994.0,112994,755.8,5789289.4399999995,9087.779999999999,1.9825595676737902
Maize,Winter,Tangail,70900.0,145400,787.2,5502328.0,5889.0,2.0507757404795486
Maize,Monsoon,Feni,36700.0,57050,2438.1,1632566.0,2808.0,1.5544959128065394
Maize,Monsoon,Feni,38387.0,67908,2140.0,3593351.12,5203.1900000000005,1.7690363925287207
Maize,Monsoon,Rangpur,20000.0,35500,1133.561905,1350400.0,600.0,1.775
Maize,Monsoon,Narayanganj,166195.0,1532106,570.9,24165740.8,57154.1,9.218724991726587
Maize,Monsoon,Jamalpur,5493.0,13758,2206.4,-438999.91000000003,-1571.82,2.504642271982523
Maize,Monsoon,Kushtia,812088.0,1167245,272.9,106332539.2,123934.08,1.437338071736068
Maize,Monsoon,Brahmanbaria,280811.0,711114,782.2,42210883.84,100708.18,2.5323580628963964
Maize,Winter,Barisal,171547.0,1284319,1333.4,27464912.72,57472.39,7.486688779168391
Maize,Monsoon,Narayanganj,121057.0,191646,-84.10000000000002,9460466.19,24264.25,1.5831054792370536
Maize,Monsoon,Jessore,501624.0,996315,311.0,76163051.68,79276.08,1.986178890962155
Maize,Autumn,Barisal,56185.0,151542,1030.0,4845766.4,9350.3,2.697196760701255
Maize,Monsoon,Noakhali,37.0,828,-148.10000000000002,-2994420.4,-8988.53,22.37837837837838
Maize,Monsoon,Brahmanbaria,300150.0,682615,495.4000000000001,37040010.0,39024.0,2.274246210228219
Maize,Summer,Tangail,56994.0,112994,955.8,6789289.4399999995,12087.779999999999,1.9825595676737902
Maize,Monsoon,Jamalpur,5860.0,10903,1778.5,-993486.4,-3831.8,1.860580204778157
Maize,Monsoon,Feni,38387.0,67908,2340.0,4593351.12,8203.19,1.7690363925287207
Maize,Monsoon,Faridpur,12199.0,26000,-7.0,-99151.82000000007,-3926.17,2.13132223952783
Maize,Summer,Natore,92.0,150,563.7,-3986840.32,-11991.72,1.6304347826086956
Maize,Monsoon,Jamalpur,8562.0,16347,2240.7,-1154074.4,-3517.02,1.909250175192712
Maize,Winter,Narayanganj,158323.0,1059526,570.9,22926373.12,54162.74,6.692179910688908
Maize,Monsoon,Feni,38387.0,67908,1740.0,1593351.12,-796.8099999999995,1.7690363925287207
Maize,Winter,Rangpur,3850.0,8000,1960.5,-360476.5,-2076.0,2.0779220779220777
Maize,Summer,Natore,48.0,118,1335.4,-1993064.48,-5987.04,2.4583333333333335
Maize,Monsoon,Chittagong,842243.0,2486900,916.2,99001780.6,170871.03,2.9527107972402264
Maize,Monsoon,Jamalpur,8562.0,16347,2240.7,-1154074.4,-3517.02,1.909250175192712
Maize,Winter,Chittagong,49922.0,101605,860.8,2932293.5999999996,8477.38,2.0352750290453105
Maize,Winter,Kushtia,13418.0,47674,195.20000000000005,-2061233.18,-8377.14,3.552988522879714
Maize,Monsoon,Kaptai,47018.0,68978,1442.9,3793630.8200000003,3694.8600000000006,1.4670551703602877
Maize,Autumn,Tongi,85854.0,136388,1053.6,11405044.46,20180.58,1.5886039089617257
Maize,Monsoon,Barisal,35129.0,69682,1918.1,1728240.77,3484.83,1.983603290728458
Maize,Autumn,Barisal,40588.0,96769,966.0,3120670.4000000004,3582.2800000000007,2.3841775894353012
Maize,Monsoon,Noakhali,94.0,228,193.60000000000002,-1991101.02,-5976.5,2.425531914893617
Maize,Winter,Kushtia,13788.0,41388,452.1,1170782.7200000002,2239.4399999999996,3.001740644038294
Maize,Monsoon,Kushtia,842052.0,1116939,190.5,105538460.9,179251.44,1.326448960396745
Maize,Monsoon,Dinajpur,424000.0,583100,621.6,54561600.0,61840.0,1.3752358490566037
Maize,Summer,Gazipur,2266.0,5918,936.9000000000001,-2657924.64,-8252.220000000001,2.6116504854368934
Maize,Summer,Natore,89.0,182,1153.3,-989327.12,-2981.31,2.044943820224719
Maize,Monsoon,Narayanganj,223113.0,1458297,140.89999999999998,29237597.37,51240.51,6.536136397251617
Maize,Monsoon,Dinajpur,484400.0,831900,702.5,46945912.0,113256.0,1.7173823286540049
Maize,Summer,Gazipur,2874.0,6495,1433.8,-616608.4,-2540.16,2.259916492693111
Maize,Monsoon,Rangpur,20000.0,35500,933.561905,350400.0,-2400.0,1.775
Maize,Winter,Kushtia,14992.0,42414,414.5,575025.9199999999,-452.96000000000004,2.829108858057631
Maize,Monsoon,Cox's Bazar,552897.0,2436849,348.70000000000005,74888087.53,134282.19,4.40741946510833
Maize,Winter,Mymensingh,191502.0,549109,1007.0,17799751.34,46790.52,2.8673799751438627
Maize,Monsoon,Barisal,27724.0,55300,1029.1,-375368.9199999999,-2069.0,1.994661664983408
Maize,Monsoon,Jessore,75017.0,276205,-59.299999999999955,6845934.470000001,9755.61,3.6818987696122214
Maize,Winter,Narayanganj,164978.0,1108221,310.1,25336621.28,52041.86,6.717386560632327
Maize,Summer,Kushtia,87544.0,161869,196.70000000000005,11824073.04,22889.52,1.8490016448871425
Maize,Monsoon,Jessore,413659.0,912047,48.10000000000002,36161097.53,94414.75,2.204828131383579
Maize,Autumn,Tangail,21.0,19695,556.0999999999999,-2998001.43,-8993.49,937.8571428571429
Maize,Monsoon,Rangpur,2960.0,8450,835.7,-2605136.0,-8526.4,2.85472972972973
Maize,Winter,Chittagong,111362.0,347253,178.9863640000001,13655362.239999998,21749.46,3.118236023059931
Maize,Summer,Kushtia,87544.0,161869,-3.2999999999999545,10824073.04,19889.52,1.8490016448871425
Maize,Winter,Mymensingh,239586.0,1098173,697.0999999999999,38135446.72,73063.38,4.583627590927684
Maize,Summer,Barisal,71365.0,368001,1230.0,8235705.6,18118.7,5.156603377005535
Maize,Whole Year,Narayanganj,197782.0,759112,127.89999999999998,21258739.22,31512.04,3.8381248040772165
Maize,Monsoon,Pabna,13519.0,17430,1769.1,192781.7999999998,-1268.3500000000004,1.2892965456024854
Maize,Autumn,Tongi,89591.91,136371,858.3,6867807.252,15502.058400000002,1.5221352017163157
Maize,Monsoon,Chittagong,1015117.0,2950506,1123.3,134416607.8,159418.72,2.9065674203072156
Maize,Monsoon,Jessore,109846.0,407657,662.3,13871648.54,23658.42,3.7111683629809007
Maize,Winter,Kushtia,4215.0,13278,-209.5,-3461702.35,-11072.7,3.1501779359430606
Maize,Monsoon,Noakhali,48.0,1054,-71.60000000000002,-2992520.64,-8991.84,21.958333333333332
Maize,Monsoon,Feni,38498.0,67992,2771.6,4899818.5,10474.3,1.7661177204010599
Maize,Monsoon,Satkhira,63640.0,125920,908.3,8049392.4,15001.2,1.978629792583281
Maize,Autumn,Tangail,21.0,19695,156.0999999999999,-4998001.43,-14993.49,937.8571428571429
Maize,Monsoon,Faridpur,13777.0,37000,-556.2,-3162148.2,-12795.68,2.6856354794222255
Maize,Monsoon,Jessore,519000.0,2377000,604.2,67234600.0,77040.0,4.579961464354528
Maize,Monsoon,Noakhali,53.0,95,11.899999999999977,-2994587.11,-8986.22,1.7924528301886793
Maize,Monsoon,Mymensingh,272957.0,477141,1007.0,25796188.69,67968.82,1.7480445637957627
Maize,Summer,Kushtia,48817.0,120432,-385.5,2384807.92,62.29000000000087,2.4670094434315915
Maize,Summer,Tangail,29100.0,39150,475.70000000000005,2595181.0,3603.0,1.3453608247422681
Maize,Winter,Jamalpur,430.0,670,1265.2,-1930254.0,-5849.5,1.558139534883721
Maize,Winter,Chittagong,111362.0,347253,378.9863640000001,14655362.239999998,24749.46,3.118236023059931
Maize,Winter,Jessore,161853.0,1131719,420.5,22252556.6,44648.55,6.9922645857660966
Maize,Winter,Natore,63.0,103,447.79999999999995,-1990183.3399999999,-5989.29,1.6349206349206349
Maize,Monsoon,Chittagong,1262641.0,2988982,947.2,192499733.3,438924.35,2.3672461135033633
Maize,Winter,Chittagong,49922.0,101605,660.8,1932293.5999999996,5477.379999999999,2.0352750290453105
Maize,Monsoon,Natore,26780.0,36287,1163.7,2830611.2,-589.8000000000002,1.3550037341299477
Maize,Monsoon,Jamalpur,5092.0,9512,2135.9,-1459586.04,-4625.16,1.8680282796543597
Maize,Monsoon,Noakhali,94.0,228,193.60000000000002,-1991101.02,-5976.5,2.425531914893617
Maize,Monsoon,Noakhali,34.0,174,147.10000000000002,-2994789.5,-8988.1,5.117647058823529
Maize,Summer,Dinajpur,5516.0,12676,867.8,-52571.83999999997,-959.0799999999999,2.2980420594633792
Maize,Monsoon,Sirajganj,97851.0,139927,922.8,9601177.34,17548.71,1.4300007153733738
Maize,Autumn,Mymensingh,223242.0,535877,512.0,32147220.479999997,75831.96,2.4004309224966627
Maize,Monsoon,Brahmanbaria,289204.0,503715,819.9,42658235.84,92437.32,1.7417290217286068
Maize,Monsoon,Noakhali,35.0,783,216.39999999999998,-994716.4,-2988.45,22.37142857142857
Maize,Winter,Barisal,46869.0,252419,1539.9,4772101.81,6654.629999999999,5.385628027054129
Maize,Monsoon,Rangpur,19160.0,41020,196.9000000000001,-1892248.0,-8294.0,2.140918580375783
Maize,Winter,Jessore,203463.0,1609315,-112.39999999999998,26714774.48,55142.78999999999,7.909619930896526
Maize,Monsoon,Satkhira,45000.0,90000,732.0,595850.0,-300.0,2.0
Maize,Summer,Gazipur,1916.0,4497,1316.9,-1755307.6400000001,-5578.48,2.3470772442588728
Maize,Winter,Tangail,57900.0,81100,237.4000000000001,1730942.0,1896.0,1.4006908462867012
Maize,Monsoon,Brahmanbaria,287444.0,744603,1017.7,48371381.44,103354.28,2.590428048593813
Maize,Monsoon,Satkhira,30000.0,37000,1098.0,964000.0,2700.0,1.2333333333333334
Maize,Monsoon,Kaptai,37800.0,54985,1939.5,-904748.0,-7062.0,1.4546296296296297
Maize,Monsoon,Noakhali,53.0,95,-188.10000000000002,-3994587.11,-11986.22,1.7924528301886793
Maize,Monsoon,Jamalpur,10810.0,20720,1475.4,-1703664.8,-6729.9,1.9167437557816835
Maize,Monsoon,Pabna,13596.0,19137,2926.8,140554.24000000022,-833.5200000000004,1.4075463371579877
Maize,Summer,Barisal,39124.0,184380,696.0,4498887.64,3389.76,4.712708312033534
Maize,Monsoon,Jamalpur,8140.0,16256,2044.1999999999998,-2225316.2,-6476.6,1.997051597051597
Maize,Monsoon,Rangamati,329465.0,465090,533.2,29190451.55,76366.25,1.4116522240602187
Maize,Winter,Natore,125.0,183,1141.3,-1987233.75,-5967.5,1.464
Maize,Monsoon,Narsingdi,126000.0,502000,305.20000000000005,19107520.0,35580.0,3.984126984126984
Maize,Monsoon,Kaptai,47018.0,68978,1242.9,2793630.8200000003,694.8600000000006,1.4670551703602877
Maize,Monsoon,Rangpur,20000.0,35500,1333.561905,2350400.0,3600.0,1.775
Maize,Monsoon,Natore,19697.0,41108,713.9478260000001,813536.1699999999,-1712.1099999999997,2.0870183276641114
Maize,Monsoon,Satkhira,63200.0,105540,962.5,6071272.0,7904.0,1.6699367088607595
Maize,Summer,Dinajpur,6541.0,13374,406.5,-2054890.9100000001,-7233.93,2.044641492126586
Maize,Monsoon,Sirajganj,97851.0,139927,722.8,8601177.34,14548.71,1.4300007153733738
Maize,Summer,Natore,48.0,118,1135.4,-2993064.48,-8987.04,2.4583333333333335
Maize,Winter,Narayanganj,157316.0,786919,-59.10000000000002,18730588.84,30475.32,5.002154898421012
Maize,Winter,Satkhira,140.0,260,1509.8,-986142.8,-2966.4,1.8571428571428572
Maize,Monsoon,Tangail,789100.0,1159800,275.70000000000005,121606781.0,251403.0,1.469775693828412
Maize,Winter,Cox's Bazar,116724.0,759015,1150.3,17932632.8,37853.4,6.5026472704842195
Maize,Summer,Gazipur,4454.0,12540,891.9000000000001,-1260146.06,-4931.04,2.815446789402784
Maize,Monsoon,Pabna,12485.0,17757,1452.8000000000002,-1855576.4,-7380.55,1.4222667200640768
Maize,Monsoon,Rangamati,323598.0,486900,1586.5,40326700.58,68191.56,1.5046446516974765
Maize,Summer,Mymensingh,184273.0,719263,474.0,27098549.43,54810.09,3.9032468131522253
Maize,Monsoon,Rangpur,19590.0,43350,787.5,1957306.4,3464.7,2.2128637059724348
Maize,Monsoon,Dhaka,21297.0,17075,1143.4,567673.44,-1971.9899999999998,0.8017561158848664
Maize,Winter,Tangail,58800.0,90700,766.5,4240444.0,9876.0,1.5425170068027212
Maize,Monsoon,Faridpur,8000.0,24000,252.2,155920.0,-840.0,3.0
Maize,Winter,Mymensingh,242336.0,791005,724.1,35544268.8,72124.16,3.2640837514855408
Maize,Winter,Barisal,46869.0,252419,1339.9,3772101.8099999996,3654.629999999999,5.385628027054129
Maize,Monsoon,Rangpur,4670.0,10860,1369.7,-2541546.1,-7785.8,2.325481798715203
Maize,Monsoon,Cox's Bazar,521865.0,1408615,346.4,76780740.4,166215.45,2.6991942360572176
Maize,Winter,Tangail,116200.0,294500,774.0954549999999,17465824.0,32346.0,2.5344234079173837
Maize,Monsoon,Rangpur,17980.0,32250,734.8,571859.2000000002,-4381.8,1.7936596218020022
Maize,Monsoon,Faridpur,16570.0,41000,-7.7000000000000455,-1359901.4,-5023.2,2.4743512371756187
Maize,Monsoon,Natore,23534.0,33712,935.4000000000001,-599572.3399999999,-5645.82,1.4324806662700773
Maize,Winter,Kushtia,4172.0,5704,675.5999999999999,-1587055.44,-4998.72,1.3672099712368169
Maize,Winter,Cox's Bazar,165415.0,1125685,342.6,22349848.75,48895.25,6.805217181029532
Maize,Winter,Jessore,303916.0,2313946,497.0,46483486.76,60939.84,7.613768278076837
Maize,Monsoon,Chittagong,1015117.0,2950506,1123.3,134416607.8,159418.72,2.9065674203072156
Maize,Monsoon,Gazipur,51428.0,46658,1072.5,2252341.6399999997,4371.280000000001,0.9072489694329937
Maize,Summer,Gazipur,2266.0,5918,1136.9,-1657924.6400000001,-5252.22,2.6116504854368934
Maize,Summer,Kushtia,48817.0,120432,414.5,6384807.92,12062.29,2.4670094434315915
Maize,Monsoon,Tangail,311800.0,671000,637.4000000000001,28861964.0,68832.0,2.152020525978191
Maize,Monsoon,Rangamati,326476.0,538070,753.8,32342993.88,81883.76,1.6481150222374692
Maize,Winter,Dinajpur,92747.0,196862,606.5,11401014.03,19041.69,2.122570002264224
Maize,Monsoon,Faridpur,17469.0,36000,116.89999999999998,94882.47999999998,-2331.51,2.0607934054611023
Maize,Monsoon,Pabna,3948.0,5177,1682.2,-404641.6,-1776.12,1.3112968591691996
Maize,Monsoon,Kushtia,695526.0,1277851,795.2,99496551.7,184792.02,1.8372440426382335
Maize,Summer,Chittagong,20026.0,64553,523.3,-1328531.6,-8795.84,3.2234595026465596
Maize,Monsoon,Pabna,2240.0,2150,1887.9,-2778284.8,-8462.4,0.9598214285714286
Maize,Monsoon,Chittagong,842243.0,2486900,916.2,99001780.6,170871.03,2.9527107972402264
Maize,Summer,Tangail,56994.0,112994,955.8,6789289.4399999995,12087.779999999999,1.9825595676737902
Maize,Monsoon,Brahmanbaria,299906.0,681424,944.9000000000001,30829023.78,77974.62,2.272125265916654
Maize,Winter,Chittagong,49922.0,101605,660.8,1932293.5999999996,5477.379999999999,2.0352750290453105
Maize,Winter,Jessore,354157.0,2584881,544.6,48658617.28,25874.13,7.298686740626333
Maize,Monsoon,Natore,22123.0,38135,447.5999999999999,-506557.06999999983,-4699.41,1.723771640374271
Maize,Monsoon,Bogra,1131000.0,2530000,291.20000000000005,167735760.0,364230.0,2.2369584438549954
Maize,Monsoon,Jamalpur,8140.0,16256,1844.1999999999998,-3225316.2,-9476.6,1.997051597051597
Maize,Monsoon,Pabna,2320.0,1730,2072.9,-1770784.0,-5327.2,0.7456896551724138
Maize,Monsoon,Natore,23757.0,49135,487.4000000000001,-413643.2799999998,-4160.19,2.0682325209411965
Maize,Monsoon,Bogra,1100000.0,3138000,600.7,171701000.0,357000.0,2.8527272727272726
Maize,Winter,Tangail,61700.0,100100,567.4,3841139.0,9425.0,1.6223662884927066
Maize,Winter,Jessore,151474.0,824920,581.8,15410693.16,28809.54,5.44595112032428
Maize,Summer,Barisal,39124.0,184380,296.0,2498887.6399999997,-2610.24,4.712708312033534
Maize,Monsoon,Kushtia,907927.0,1473111,74.39999999999998,85131193.59,224061.02,1.6224993859638495
Maize,Monsoon,Jamalpur,8721.0,13055,2338.7,-551354.69,-3906.96,1.4969613576424723
Maize,Summer,Gazipur,2874.0,6495,1233.8,-1616608.4,-5540.16,2.259916492693111
Maize,Winter,Jamalpur,205.0,427,1910.8000000000002,-1967628.45,-5932.35,2.0829268292682928
Maize,Winter,Narayanganj,157316.0,786919,340.9,20730588.84,36475.32,5.002154898421012
Maize,Monsoon,Kushtia,810306.0,1040607,-48.10000000000002,93171895.52,158164.26,1.2842148521669592
Maize,Monsoon,Dhaka,20241.0,14616,1565.5,-12941.030000000028,-737.3400000000001,0.7220987105380169
Maize,Monsoon,Brahmanbaria,295351.0,543061,1048.1,34418491.92,59023.71,1.8386970079667921
Maize,Monsoon,Rangpur,19720.0,44380,729.0999999999999,113985.20000000019,-2492.3999999999996,2.2505070993914806
Maize,Autumn,Mymensingh,263936.0,622416,897.0999999999999,43214558.72,84098.88,2.3582080504364695
Maize,Monsoon,Rangamati,310883.0,440900,756.2,26586735.11,87373.73,1.4182184294413012
Maize,Winter,Jamalpur,180.0,295,1250.1999999999998,-3972856.0,-11944.2,1.6388888888888888
Maize,Monsoon,Chittagong,1296051.0,3407725,1019.0999999999999,208219472.2,447617.85,2.6293139698977894
Maize,Monsoon,Jessore,104370.0,431440,1020.5,15928814.0,33529.5,4.13375491041487
Maize,Monsoon,Chittagong,1091587.0,2982667,424.9000000000001,169372503.2,351223.71,2.7324134494089796
Maize,Monsoon,Natore,33467.0,48302,1013.4000000000001,1285455.3900000001,2701.42,1.4432724773657633
Maize,Monsoon,Pabna,2240.0,2150,1687.9,-3778284.8,-11462.4,0.9598214285714286
Maize,Summer,Gazipur,1585.0,3455,903.4000000000001,-2809926.8,-8667.15,2.1798107255520507
Maize,Whole Year,Khulna,104.326,145,2389.7,-2983078.3228,-8963.4859,1.389874048655177
Maize,Monsoon,Noakhali,67.0,122,-337.3,-3991443.43,-11985.26,1.8208955223880596
Maize,Winter,Rangpur,4850.0,10500,1133.561905,-1187528.0,-4399.5,2.1649484536082473
Maize,Winter,Jessore,407000.0,2513000,568.7,59375600.0,120170.0,6.174447174447175
Maize,Monsoon,Barisal,71753.0,207252,1450.1,7604619.76,12068.13,2.8884088470168496
Maize,Winter,Chittagong,48844.0,98932,866.7,2648483.4800000004,9141.64,2.0254688395708786
Maize,Winter,Jamalpur,175.0,223,2695.2,-1976655.0,-5972.0,1.2742857142857142
Maize,Winter,Natore,125.0,183,941.3,-2987233.75,-8967.5,1.464
Maize,Winter,Natore,125.0,183,941.3,-2987233.75,-8967.5,1.464
Maize,Monsoon,Cox's Bazar,390692.0,1893085,431.70000000000005,64105257.92,135556.04,4.845466505584962
Maize,Monsoon,Satkhira,35000.0,52500,1231.8,1435950.0,3100.0,1.5
Maize,Summer,Kushtia,25366.0,33635,-209.5,-760508.1400000001,-6419.48,1.3259875423795633
Maize,Monsoon,Noakhali,54.0,99,414.6,-992275.84,-2995.14,1.8333333333333333
Maize,Winter,Tangail,137600.0,361800,789.0,19856736.0,24024.0,2.629360465116279
Maize,Monsoon,Dhaka,20241.0,14616,1565.5,-12941.030000000028,-737.3400000000001,0.7220987105380169
